sigma;thres;pt_w;pt_h;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25
70;0.0000;93;219;barn spider, Araneus cavaticus;0.2677;black and gold garden spider, Argiope aurantia;0.1950;walking stick, walkingstick, stick insect;0.1848;garden spider, Aranea diademata;0.1190;wolf spider, hunting spider;0.0430;barn spider, Araneus cavaticus;0.2677;black and gold garden spider, Argiope aurantia;0.1950;walking stick, walkingstick, stick insect;0.1848;garden spider, Aranea diademata;0.1190;wolf spider, hunting spider;0.0430;barn spider, Araneus cavaticus;0.2677;black and gold garden spider, Argiope aurantia;0.1950;walking stick, walkingstick, stick insect;0.1848;garden spider, Aranea diademata;0.1190;wolf spider, hunting spider;0.0430;barn spider, Araneus cavaticus;0.2677;black and gold garden spider, Argiope aurantia;0.1950;walking stick, walkingstick, stick insect;0.1848;garden spider, Aranea diademata;0.1190;wolf spider, hunting spider;0.0430;barn spider, Araneus cavaticus;0.2677;black and gold garden spider, Argiope aurantia;0.1950;walking stick, walkingstick, stick insect;0.1848;garden spider, Aranea diademata;0.1190;wolf spider, hunting spider;0.0430
70;0.0000;93;219;thresher, thrasher, threshing machine;0.0892;komondor;0.0664;Kerry blue terrier;0.0545;milk can;0.0468;oxcart;0.0348;thresher, thrasher, threshing machine;0.0892;komondor;0.0664;Kerry blue terrier;0.0545;milk can;0.0468;oxcart;0.0348;thresher, thrasher, threshing machine;0.0892;komondor;0.0664;Kerry blue terrier;0.0545;milk can;0.0468;oxcart;0.0348;thresher, thrasher, threshing machine;0.0892;komondor;0.0664;Kerry blue terrier;0.0545;milk can;0.0468;oxcart;0.0348;thresher, thrasher, threshing machine;0.0892;komondor;0.0664;Kerry blue terrier;0.0545;milk can;0.0468;oxcart;0.0348
70;0.0000;93;219;Granny Smith;0.8399;bell pepper;0.1086;candle, taper, wax light;0.0189;nipple;0.0061;fig;0.0037;Granny Smith;0.8399;bell pepper;0.1086;candle, taper, wax light;0.0189;nipple;0.0061;fig;0.0037;Granny Smith;0.8399;bell pepper;0.1086;candle, taper, wax light;0.0189;nipple;0.0061;fig;0.0037;Granny Smith;0.8399;bell pepper;0.1086;candle, taper, wax light;0.0189;nipple;0.0061;fig;0.0037;Granny Smith;0.8399;bell pepper;0.1086;candle, taper, wax light;0.0189;nipple;0.0061;fig;0.0037
70;0.0000;93;219;planetarium;0.9997;mosque;0.0001;dome;0.0001;greenhouse, nursery, glasshouse;0.0000;boathouse;0.0000;planetarium;0.9997;mosque;0.0001;dome;0.0001;greenhouse, nursery, glasshouse;0.0000;boathouse;0.0000;planetarium;0.9997;mosque;0.0001;dome;0.0001;greenhouse, nursery, glasshouse;0.0000;boathouse;0.0000;planetarium;0.9997;mosque;0.0001;dome;0.0001;greenhouse, nursery, glasshouse;0.0000;boathouse;0.0000;planetarium;0.9997;mosque;0.0001;dome;0.0001;greenhouse, nursery, glasshouse;0.0000;boathouse;0.0000
70;0.0000;93;219;vulture;0.6941;hyena, hyaena;0.0516;kite;0.0514;hornbill;0.0444;black grouse;0.0405;vulture;0.6941;hyena, hyaena;0.0516;kite;0.0514;hornbill;0.0444;black grouse;0.0405;vulture;0.6941;hyena, hyaena;0.0516;kite;0.0514;hornbill;0.0444;black grouse;0.0405;vulture;0.6941;hyena, hyaena;0.0516;kite;0.0514;hornbill;0.0444;black grouse;0.0405;vulture;0.6941;hyena, hyaena;0.0516;kite;0.0514;hornbill;0.0444;black grouse;0.0405
70;0.0000;93;219;table lamp;0.3238;stove;0.1289;studio couch, day bed;0.0588;desk;0.0406;medicine chest, medicine cabinet;0.0368;table lamp;0.3238;stove;0.1289;studio couch, day bed;0.0588;desk;0.0406;medicine chest, medicine cabinet;0.0368;table lamp;0.3238;stove;0.1289;studio couch, day bed;0.0588;desk;0.0406;medicine chest, medicine cabinet;0.0368;table lamp;0.3238;stove;0.1289;studio couch, day bed;0.0588;desk;0.0406;medicine chest, medicine cabinet;0.0368;table lamp;0.3238;stove;0.1289;studio couch, day bed;0.0588;desk;0.0406;medicine chest, medicine cabinet;0.0368
70;0.0000;93;219;white wolf, Arctic wolf, Canis lupus tundrarum;0.5383;Arctic fox, white fox, Alopex lagopus;0.2157;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1069;kuvasz;0.0673;Great Pyrenees;0.0179;white wolf, Arctic wolf, Canis lupus tundrarum;0.5383;Arctic fox, white fox, Alopex lagopus;0.2157;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1069;kuvasz;0.0673;Great Pyrenees;0.0179;white wolf, Arctic wolf, Canis lupus tundrarum;0.5383;Arctic fox, white fox, Alopex lagopus;0.2157;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1069;kuvasz;0.0673;Great Pyrenees;0.0179;white wolf, Arctic wolf, Canis lupus tundrarum;0.5383;Arctic fox, white fox, Alopex lagopus;0.2157;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1069;kuvasz;0.0673;Great Pyrenees;0.0179;white wolf, Arctic wolf, Canis lupus tundrarum;0.5383;Arctic fox, white fox, Alopex lagopus;0.2157;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1069;kuvasz;0.0673;Great Pyrenees;0.0179
70;0.0000;93;219;English foxhound;0.6368;Walker hound, Walker foxhound;0.2650;beagle;0.0588;Brittany spaniel;0.0085;Ibizan hound, Ibizan Podenco;0.0031;English foxhound;0.6368;Walker hound, Walker foxhound;0.2650;beagle;0.0588;Brittany spaniel;0.0085;Ibizan hound, Ibizan Podenco;0.0031;English foxhound;0.6368;Walker hound, Walker foxhound;0.2650;beagle;0.0588;Brittany spaniel;0.0085;Ibizan hound, Ibizan Podenco;0.0031;English foxhound;0.6368;Walker hound, Walker foxhound;0.2650;beagle;0.0588;Brittany spaniel;0.0085;Ibizan hound, Ibizan Podenco;0.0031;English foxhound;0.6368;Walker hound, Walker foxhound;0.2650;beagle;0.0588;Brittany spaniel;0.0085;Ibizan hound, Ibizan Podenco;0.0031
70;0.0000;93;219;green mamba;0.3573;vine snake;0.2493;green snake, grass snake;0.1314;pick, plectrum, plectron;0.0308;hair slide;0.0155;green mamba;0.3573;vine snake;0.2493;green snake, grass snake;0.1314;pick, plectrum, plectron;0.0308;hair slide;0.0155;green mamba;0.3573;vine snake;0.2493;green snake, grass snake;0.1314;pick, plectrum, plectron;0.0308;hair slide;0.0155;green mamba;0.3573;vine snake;0.2493;green snake, grass snake;0.1314;pick, plectrum, plectron;0.0308;hair slide;0.0155;green mamba;0.3573;vine snake;0.2493;green snake, grass snake;0.1314;pick, plectrum, plectron;0.0308;hair slide;0.0155
70;0.0000;93;219;cradle;0.4772;birdhouse;0.0753;bassinet;0.0694;photocopier;0.0272;paper towel;0.0254;cradle;0.4772;birdhouse;0.0753;bassinet;0.0694;photocopier;0.0272;paper towel;0.0254;cradle;0.4772;birdhouse;0.0753;bassinet;0.0694;photocopier;0.0272;paper towel;0.0254;cradle;0.4772;birdhouse;0.0753;bassinet;0.0694;photocopier;0.0272;paper towel;0.0254;cradle;0.4772;birdhouse;0.0753;bassinet;0.0694;photocopier;0.0272;paper towel;0.0254
70;0.0000;93;219;cabbage butterfly;0.9399;daisy;0.0200;ant, emmet, pismire;0.0124;sulphur butterfly, sulfur butterfly;0.0123;lacewing, lacewing fly;0.0036;cabbage butterfly;0.9399;daisy;0.0200;ant, emmet, pismire;0.0124;sulphur butterfly, sulfur butterfly;0.0123;lacewing, lacewing fly;0.0036;cabbage butterfly;0.9399;daisy;0.0200;ant, emmet, pismire;0.0124;sulphur butterfly, sulfur butterfly;0.0123;lacewing, lacewing fly;0.0036;cabbage butterfly;0.9399;daisy;0.0200;ant, emmet, pismire;0.0124;sulphur butterfly, sulfur butterfly;0.0123;lacewing, lacewing fly;0.0036;cabbage butterfly;0.9399;daisy;0.0200;ant, emmet, pismire;0.0124;sulphur butterfly, sulfur butterfly;0.0123;lacewing, lacewing fly;0.0036
70;0.0000;93;219;racer, race car, racing car;0.2866;go-kart;0.1283;sports car, sport car;0.0726;tow truck, tow car, wrecker;0.0599;bobsled, bobsleigh, bob;0.0542;racer, race car, racing car;0.2866;go-kart;0.1283;sports car, sport car;0.0726;tow truck, tow car, wrecker;0.0599;bobsled, bobsleigh, bob;0.0542;racer, race car, racing car;0.2866;go-kart;0.1283;sports car, sport car;0.0726;tow truck, tow car, wrecker;0.0599;bobsled, bobsleigh, bob;0.0542;racer, race car, racing car;0.2866;go-kart;0.1283;sports car, sport car;0.0726;tow truck, tow car, wrecker;0.0599;bobsled, bobsleigh, bob;0.0542;racer, race car, racing car;0.2866;go-kart;0.1283;sports car, sport car;0.0726;tow truck, tow car, wrecker;0.0599;bobsled, bobsleigh, bob;0.0542
70;0.0000;93;219;Maltese dog, Maltese terrier, Maltese;0.2360;West Highland white terrier;0.1122;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1108;Sealyham terrier, Sealyham;0.0859;Old English sheepdog, bobtail;0.0666;Maltese dog, Maltese terrier, Maltese;0.2360;West Highland white terrier;0.1122;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1108;Sealyham terrier, Sealyham;0.0859;Old English sheepdog, bobtail;0.0666;Maltese dog, Maltese terrier, Maltese;0.2360;West Highland white terrier;0.1122;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1108;Sealyham terrier, Sealyham;0.0859;Old English sheepdog, bobtail;0.0666;Maltese dog, Maltese terrier, Maltese;0.2360;West Highland white terrier;0.1122;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1108;Sealyham terrier, Sealyham;0.0859;Old English sheepdog, bobtail;0.0666;Maltese dog, Maltese terrier, Maltese;0.2360;West Highland white terrier;0.1122;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1108;Sealyham terrier, Sealyham;0.0859;Old English sheepdog, bobtail;0.0666
70;0.0000;93;219;ballplayer, baseball player;0.0831;prison, prison house;0.0705;parallel bars, bars;0.0354;dumbbell;0.0318;punching bag, punch bag, punching ball, punchball;0.0278;ballplayer, baseball player;0.0831;prison, prison house;0.0705;parallel bars, bars;0.0354;dumbbell;0.0318;punching bag, punch bag, punching ball, punchball;0.0278;ballplayer, baseball player;0.0831;prison, prison house;0.0705;parallel bars, bars;0.0354;dumbbell;0.0318;punching bag, punch bag, punching ball, punchball;0.0278;ballplayer, baseball player;0.0831;prison, prison house;0.0705;parallel bars, bars;0.0354;dumbbell;0.0318;punching bag, punch bag, punching ball, punchball;0.0278;ballplayer, baseball player;0.0831;prison, prison house;0.0705;parallel bars, bars;0.0354;dumbbell;0.0318;punching bag, punch bag, punching ball, punchball;0.0278
70;0.0000;93;219;half track;0.9836;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;amphibian, amphibious vehicle;0.0014;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;garbage truck, dustcart;0.0002;half track;0.9836;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;amphibian, amphibious vehicle;0.0014;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;garbage truck, dustcart;0.0002;half track;0.9836;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;amphibian, amphibious vehicle;0.0014;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;garbage truck, dustcart;0.0002;half track;0.9836;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;amphibian, amphibious vehicle;0.0014;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;garbage truck, dustcart;0.0002;half track;0.9836;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;amphibian, amphibious vehicle;0.0014;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;garbage truck, dustcart;0.0002
70;0.0000;93;219;vestment;0.8895;throne;0.0248;wig;0.0169;hoopskirt, crinoline;0.0065;breastplate, aegis, egis;0.0064;vestment;0.8895;throne;0.0248;wig;0.0169;hoopskirt, crinoline;0.0065;breastplate, aegis, egis;0.0064;vestment;0.8895;throne;0.0248;wig;0.0169;hoopskirt, crinoline;0.0065;breastplate, aegis, egis;0.0064;vestment;0.8895;throne;0.0248;wig;0.0169;hoopskirt, crinoline;0.0065;breastplate, aegis, egis;0.0064;vestment;0.8895;throne;0.0248;wig;0.0169;hoopskirt, crinoline;0.0065;breastplate, aegis, egis;0.0064
70;0.0000;93;219;tick;0.1924;slug;0.1272;ground beetle, carabid beetle;0.0915;ant, emmet, pismire;0.0846;dung beetle;0.0760;tick;0.1924;slug;0.1272;ground beetle, carabid beetle;0.0915;ant, emmet, pismire;0.0846;dung beetle;0.0760;tick;0.1924;slug;0.1272;ground beetle, carabid beetle;0.0915;ant, emmet, pismire;0.0846;dung beetle;0.0760;tick;0.1924;slug;0.1272;ground beetle, carabid beetle;0.0915;ant, emmet, pismire;0.0846;dung beetle;0.0760;tick;0.1924;slug;0.1272;ground beetle, carabid beetle;0.0915;ant, emmet, pismire;0.0846;dung beetle;0.0760
70;0.0000;93;219;abacus;0.1496;book jacket, dust cover, dust jacket, dust wrapper;0.1404;binder, ring-binder;0.1175;carton;0.0741;vending machine;0.0529;abacus;0.1496;book jacket, dust cover, dust jacket, dust wrapper;0.1404;binder, ring-binder;0.1175;carton;0.0741;vending machine;0.0529;abacus;0.1496;book jacket, dust cover, dust jacket, dust wrapper;0.1404;binder, ring-binder;0.1175;carton;0.0741;vending machine;0.0529;abacus;0.1496;book jacket, dust cover, dust jacket, dust wrapper;0.1404;binder, ring-binder;0.1175;carton;0.0741;vending machine;0.0529;abacus;0.1496;book jacket, dust cover, dust jacket, dust wrapper;0.1404;binder, ring-binder;0.1175;carton;0.0741;vending machine;0.0529
70;0.0000;93;219;pencil sharpener;0.1334;pencil box, pencil case;0.0765;purse;0.0589;packet;0.0415;perfume, essence;0.0320;pencil sharpener;0.1334;pencil box, pencil case;0.0765;purse;0.0589;packet;0.0415;perfume, essence;0.0320;pencil sharpener;0.1334;pencil box, pencil case;0.0765;purse;0.0589;packet;0.0415;perfume, essence;0.0320;pencil sharpener;0.1334;pencil box, pencil case;0.0765;purse;0.0589;packet;0.0415;perfume, essence;0.0320;pencil sharpener;0.1334;pencil box, pencil case;0.0765;purse;0.0589;packet;0.0415;perfume, essence;0.0320
70;0.0000;93;219;barn spider, Araneus cavaticus;0.1206;fox squirrel, eastern fox squirrel, Sciurus niger;0.0987;hare;0.0374;tick;0.0332;weasel;0.0331;barn spider, Araneus cavaticus;0.1206;fox squirrel, eastern fox squirrel, Sciurus niger;0.0987;hare;0.0374;tick;0.0332;weasel;0.0331;barn spider, Araneus cavaticus;0.1206;fox squirrel, eastern fox squirrel, Sciurus niger;0.0987;hare;0.0374;tick;0.0332;weasel;0.0331;barn spider, Araneus cavaticus;0.1206;fox squirrel, eastern fox squirrel, Sciurus niger;0.0987;hare;0.0374;tick;0.0332;weasel;0.0331;barn spider, Araneus cavaticus;0.1206;fox squirrel, eastern fox squirrel, Sciurus niger;0.0987;hare;0.0374;tick;0.0332;weasel;0.0331
70;0.0000;93;219;lab coat, laboratory coat;0.1785;diaper, nappy, napkin;0.0977;Band Aid;0.0913;cradle;0.0896;neck brace;0.0531;lab coat, laboratory coat;0.1785;diaper, nappy, napkin;0.0977;Band Aid;0.0913;cradle;0.0896;neck brace;0.0531;lab coat, laboratory coat;0.1785;diaper, nappy, napkin;0.0977;Band Aid;0.0913;cradle;0.0896;neck brace;0.0531;lab coat, laboratory coat;0.1785;diaper, nappy, napkin;0.0977;Band Aid;0.0913;cradle;0.0896;neck brace;0.0531;lab coat, laboratory coat;0.1785;diaper, nappy, napkin;0.0977;Band Aid;0.0913;cradle;0.0896;neck brace;0.0531
70;0.0000;93;219;window shade;0.5043;space heater;0.1566;radiator;0.0556;refrigerator, icebox;0.0303;electric fan, blower;0.0290;window shade;0.5043;space heater;0.1566;radiator;0.0556;refrigerator, icebox;0.0303;electric fan, blower;0.0290;window shade;0.5043;space heater;0.1566;radiator;0.0556;refrigerator, icebox;0.0303;electric fan, blower;0.0290;window shade;0.5043;space heater;0.1566;radiator;0.0556;refrigerator, icebox;0.0303;electric fan, blower;0.0290;window shade;0.5043;space heater;0.1566;radiator;0.0556;refrigerator, icebox;0.0303;electric fan, blower;0.0290
70;0.0000;93;219;spoonbill;0.9977;flamingo;0.0008;gazelle;0.0006;crane;0.0004;impala, Aepyceros melampus;0.0003;spoonbill;0.9977;flamingo;0.0008;gazelle;0.0006;crane;0.0004;impala, Aepyceros melampus;0.0003;spoonbill;0.9977;flamingo;0.0008;gazelle;0.0006;crane;0.0004;impala, Aepyceros melampus;0.0003;spoonbill;0.9977;flamingo;0.0008;gazelle;0.0006;crane;0.0004;impala, Aepyceros melampus;0.0003;spoonbill;0.9977;flamingo;0.0008;gazelle;0.0006;crane;0.0004;impala, Aepyceros melampus;0.0003
70;0.0000;93;219;Sealyham terrier, Sealyham;0.2181;Maltese dog, Maltese terrier, Maltese;0.1545;miniature schnauzer;0.0797;Shih-Tzu;0.0723;West Highland white terrier;0.0688;Sealyham terrier, Sealyham;0.2181;Maltese dog, Maltese terrier, Maltese;0.1545;miniature schnauzer;0.0797;Shih-Tzu;0.0723;West Highland white terrier;0.0688;Sealyham terrier, Sealyham;0.2181;Maltese dog, Maltese terrier, Maltese;0.1545;miniature schnauzer;0.0797;Shih-Tzu;0.0723;West Highland white terrier;0.0688;Sealyham terrier, Sealyham;0.2181;Maltese dog, Maltese terrier, Maltese;0.1545;miniature schnauzer;0.0797;Shih-Tzu;0.0723;West Highland white terrier;0.0688;Sealyham terrier, Sealyham;0.2181;Maltese dog, Maltese terrier, Maltese;0.1545;miniature schnauzer;0.0797;Shih-Tzu;0.0723;West Highland white terrier;0.0688
70;0.0000;93;219;Bouvier des Flandres, Bouviers des Flandres;0.4355;briard;0.1871;giant schnauzer;0.0984;Newfoundland, Newfoundland dog;0.0609;Kerry blue terrier;0.0403;Bouvier des Flandres, Bouviers des Flandres;0.4355;briard;0.1871;giant schnauzer;0.0984;Newfoundland, Newfoundland dog;0.0609;Kerry blue terrier;0.0403;Bouvier des Flandres, Bouviers des Flandres;0.4355;briard;0.1871;giant schnauzer;0.0984;Newfoundland, Newfoundland dog;0.0609;Kerry blue terrier;0.0403;Bouvier des Flandres, Bouviers des Flandres;0.4355;briard;0.1871;giant schnauzer;0.0984;Newfoundland, Newfoundland dog;0.0609;Kerry blue terrier;0.0403;Bouvier des Flandres, Bouviers des Flandres;0.4355;briard;0.1871;giant schnauzer;0.0984;Newfoundland, Newfoundland dog;0.0609;Kerry blue terrier;0.0403
70;0.0000;93;219;joystick;0.2058;pitcher, ewer;0.0953;iron, smoothing iron;0.0690;can opener, tin opener;0.0676;hook, claw;0.0670;joystick;0.2058;pitcher, ewer;0.0953;iron, smoothing iron;0.0690;can opener, tin opener;0.0676;hook, claw;0.0670;joystick;0.2058;pitcher, ewer;0.0953;iron, smoothing iron;0.0690;can opener, tin opener;0.0676;hook, claw;0.0670;joystick;0.2058;pitcher, ewer;0.0953;iron, smoothing iron;0.0690;can opener, tin opener;0.0676;hook, claw;0.0670;joystick;0.2058;pitcher, ewer;0.0953;iron, smoothing iron;0.0690;can opener, tin opener;0.0676;hook, claw;0.0670
70;0.0000;93;219;mosque;0.4584;plate rack;0.1756;freight car;0.0704;dome;0.0292;planetarium;0.0200;mosque;0.4584;plate rack;0.1756;freight car;0.0704;dome;0.0292;planetarium;0.0200;mosque;0.4584;plate rack;0.1756;freight car;0.0704;dome;0.0292;planetarium;0.0200;mosque;0.4584;plate rack;0.1756;freight car;0.0704;dome;0.0292;planetarium;0.0200;mosque;0.4584;plate rack;0.1756;freight car;0.0704;dome;0.0292;planetarium;0.0200
70;0.0000;93;219;beagle;0.2286;Walker hound, Walker foxhound;0.0790;bloodhound, sleuthhound;0.0525;redbone;0.0499;English foxhound;0.0408;beagle;0.2286;Walker hound, Walker foxhound;0.0790;bloodhound, sleuthhound;0.0525;redbone;0.0499;English foxhound;0.0408;beagle;0.2286;Walker hound, Walker foxhound;0.0790;bloodhound, sleuthhound;0.0525;redbone;0.0499;English foxhound;0.0408;beagle;0.2286;Walker hound, Walker foxhound;0.0790;bloodhound, sleuthhound;0.0525;redbone;0.0499;English foxhound;0.0408;beagle;0.2286;Walker hound, Walker foxhound;0.0790;bloodhound, sleuthhound;0.0525;redbone;0.0499;English foxhound;0.0408
70;0.0000;93;219;sports car, sport car;0.3736;cab, hack, taxi, taxicab;0.1894;racer, race car, racing car;0.1714;school bus;0.0400;pickup, pickup truck;0.0329;sports car, sport car;0.3736;cab, hack, taxi, taxicab;0.1894;racer, race car, racing car;0.1714;school bus;0.0400;pickup, pickup truck;0.0329;sports car, sport car;0.3736;cab, hack, taxi, taxicab;0.1894;racer, race car, racing car;0.1714;school bus;0.0400;pickup, pickup truck;0.0329;sports car, sport car;0.3736;cab, hack, taxi, taxicab;0.1894;racer, race car, racing car;0.1714;school bus;0.0400;pickup, pickup truck;0.0329;sports car, sport car;0.3736;cab, hack, taxi, taxicab;0.1894;racer, race car, racing car;0.1714;school bus;0.0400;pickup, pickup truck;0.0329
