sigma;thres;pt_w;pt_h;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
70;0.0000;206;188;table lamp;0.2572;0;0;227;227;studio couch, day bed;0.1716;0;0;227;227;upright, upright piano;0.0889;0;0;227;227;lampshade, lamp shade;0.0733;0;0;227;227;wardrobe, closet, press;0.0506;0;0;227;227
70;0.0000;206;188;Arctic fox, white fox, Alopex lagopus;0.7428;0;0;227;227;white wolf, Arctic wolf, Canis lupus tundrarum;0.0880;0;0;227;227;lion, king of beasts, Panthera leo;0.0198;0;0;227;227;coyote, prairie wolf, brush wolf, Canis latrans;0.0163;0;0;227;227;geyser;0.0146;0;0;227;227
70;0.0000;206;188;axolotl, mud puppy, Ambystoma mexicanum;0.1696;0;0;227;227;nipple;0.0841;0;0;227;227;neck brace;0.0334;0;0;227;227;Band Aid;0.0313;0;0;227;227;lipstick, lip rouge;0.0311;0;0;227;227
70;0.0000;206;188;Granny Smith;0.2056;0;0;227;227;head cabbage;0.1135;0;0;227;227;cucumber, cuke;0.1093;0;0;227;227;green mamba;0.0688;0;0;227;227;custard apple;0.0566;0;0;227;227
70;0.0000;206;188;lampshade, lamp shade;0.1340;0;0;227;227;paper towel;0.0496;0;0;227;227;mailbox, letter box;0.0428;0;0;227;227;table lamp;0.0345;0;0;227;227;Band Aid;0.0303;0;0;227;227
70;0.0000;206;188;axolotl, mud puppy, Ambystoma mexicanum;0.4726;0;0;227;227;jellyfish;0.0646;0;0;227;227;sea anemone, anemone;0.0559;0;0;227;227;isopod;0.0508;0;0;227;227;scorpion;0.0449;0;0;227;227
70;0.0000;206;188;minivan;0.1348;0;0;227;227;car wheel;0.0532;0;0;227;227;sports car, sport car;0.0504;0;0;227;227;cassette player;0.0472;0;0;227;227;racer, race car, racing car;0.0454;0;0;227;227
70;0.0000;206;188;isopod;0.1333;0;0;227;227;dugong, Dugong dugon;0.1294;0;0;227;227;West Highland white terrier;0.0856;0;0;227;227;Sealyham terrier, Sealyham;0.0395;0;0;227;227;conch;0.0393;0;0;227;227
70;0.0000;206;188;snowplow, snowplough;0.0923;0;0;227;227;West Highland white terrier;0.0448;0;0;227;227;missile;0.0374;0;0;227;227;geyser;0.0361;0;0;227;227;plastic bag;0.0258;0;0;227;227
70;0.0000;206;188;half track;0.4371;0;0;227;227;amphibian, amphibious vehicle;0.3234;0;0;227;227;tank, army tank, armored combat vehicle, armoured combat vehicle;0.1496;0;0;227;227;harvester, reaper;0.0078;0;0;227;227;missile;0.0078;0;0;227;227
70;0.0000;206;188;candle, taper, wax light;0.0976;0;0;227;227;hamster;0.0847;0;0;227;227;eggnog;0.0441;0;0;227;227;bubble;0.0324;0;0;227;227;ice lolly, lolly, lollipop, popsicle;0.0281;0;0;227;227
70;0.0000;206;188;ant, emmet, pismire;0.1571;0;0;227;227;nail;0.0764;0;0;227;227;nematode, nematode worm, roundworm;0.0450;0;0;227;227;lacewing, lacewing fly;0.0365;0;0;227;227;slug;0.0326;0;0;227;227
70;0.0000;206;188;shower curtain;0.2327;0;0;227;227;abacus;0.0762;0;0;227;227;carton;0.0329;0;0;227;227;binder, ring-binder;0.0290;0;0;227;227;lotion;0.0267;0;0;227;227
70;0.0000;206;188;mailbag, postbag;0.2035;0;0;227;227;purse;0.0868;0;0;227;227;wallet, billfold, notecase, pocketbook;0.0775;0;0;227;227;velvet;0.0655;0;0;227;227;safety pin;0.0463;0;0;227;227
70;0.0000;206;188;fox squirrel, eastern fox squirrel, Sciurus niger;0.1261;0;0;227;227;Norfolk terrier;0.0395;0;0;227;227;Sussex spaniel;0.0390;0;0;227;227;barn spider, Araneus cavaticus;0.0359;0;0;227;227;Yorkshire terrier;0.0282;0;0;227;227
70;0.0000;206;188;paper towel;0.2540;0;0;227;227;envelope;0.0763;0;0;227;227;candle, taper, wax light;0.0498;0;0;227;227;nipple;0.0475;0;0;227;227;plastic bag;0.0382;0;0;227;227
70;0.0000;206;188;window shade;0.1886;0;0;227;227;toilet tissue, toilet paper, bathroom tissue;0.0547;0;0;227;227;shower curtain;0.0514;0;0;227;227;paper towel;0.0437;0;0;227;227;electric fan, blower;0.0390;0;0;227;227
70;0.0000;206;188;goldfish, Carassius auratus;0.4354;0;0;227;227;spoonbill;0.3495;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.1644;0;0;227;227;eft;0.0102;0;0;227;227;flamingo;0.0062;0;0;227;227
70;0.0000;206;188;mosquito net;0.2041;0;0;227;227;lab coat, laboratory coat;0.0675;0;0;227;227;oxygen mask;0.0477;0;0;227;227;hoopskirt, crinoline;0.0430;0;0;227;227;seat belt, seatbelt;0.0340;0;0;227;227
70;0.0000;206;188;Old English sheepdog, bobtail;0.1393;0;0;227;227;marmoset;0.0625;0;0;227;227;ping-pong ball;0.0362;0;0;227;227;baseball;0.0249;0;0;227;227;Shih-Tzu;0.0227;0;0;227;227
70;0.0000;206;188;thimble;0.1115;0;0;227;227;mouse, computer mouse;0.0946;0;0;227;227;nipple;0.0705;0;0;227;227;hook, claw;0.0365;0;0;227;227;ping-pong ball;0.0295;0;0;227;227
70;0.0000;206;188;freight car;0.6444;0;0;227;227;fountain;0.0710;0;0;227;227;theater curtain, theatre curtain;0.0491;0;0;227;227;planetarium;0.0271;0;0;227;227;stage;0.0244;0;0;227;227
70;0.0000;206;188;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0825;0;0;227;227;ballpoint, ballpoint pen, ballpen, Biro;0.0695;0;0;227;227;nipple;0.0547;0;0;227;227;dugong, Dugong dugon;0.0514;0;0;227;227;tick;0.0471;0;0;227;227
70;0.0000;206;188;car mirror;0.1042;0;0;227;227;switch, electric switch, electrical switch;0.0605;0;0;227;227;cab, hack, taxi, taxicab;0.0504;0;0;227;227;screen, CRT screen;0.0423;0;0;227;227;sports car, sport car;0.0393;0;0;227;227
70;0.0000;206;188;box turtle, box tortoise;0.2154;0;0;227;227;terrapin;0.1958;0;0;227;227;mud turtle;0.1746;0;0;227;227;loggerhead, loggerhead turtle, Caretta caretta;0.0186;0;0;227;227;cockroach, roach;0.0155;0;0;227;227
70;0.0000;206;188;gar, garfish, garpike, billfish, Lepisosteus osseus;0.1509;0;0;227;227;kite;0.1093;0;0;227;227;black stork, Ciconia nigra;0.0832;0;0;227;227;common newt, Triturus vulgaris;0.0728;0;0;227;227;slug;0.0701;0;0;227;227
70;0.0000;206;188;axolotl, mud puppy, Ambystoma mexicanum;0.9986;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0004;0;0;227;227;jellyfish;0.0002;0;0;227;227;conch;0.0001;0;0;227;227;goldfish, Carassius auratus;0.0001;0;0;227;227
70;0.0000;206;188;switch, electric switch, electrical switch;0.7015;0;0;227;227;digital clock;0.0614;0;0;227;227;medicine chest, medicine cabinet;0.0195;0;0;227;227;safe;0.0170;0;0;227;227;plate rack;0.0119;0;0;227;227
70;0.0000;206;188;face powder;0.2580;0;0;227;227;hair slide;0.0994;0;0;227;227;nipple;0.0773;0;0;227;227;shower cap;0.0547;0;0;227;227;handkerchief, hankie, hanky, hankey;0.0239;0;0;227;227
70;0.0000;206;188;nipple;0.2058;0;0;227;227;dugong, Dugong dugon;0.1397;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0848;0;0;227;227;diaper, nappy, napkin;0.0542;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.0505;0;0;227;227
70;0.0000;206;188;mouse, computer mouse;0.1008;0;0;227;227;cab, hack, taxi, taxicab;0.0705;0;0;227;227;banana;0.0561;0;0;227;227;beer glass;0.0476;0;0;227;227;butternut squash;0.0457;0;0;227;227
70;0.0000;206;188;nipple;0.1236;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.1071;0;0;227;227;Samoyed, Samoyede;0.0604;0;0;227;227;Great Pyrenees;0.0498;0;0;227;227;kuvasz;0.0435;0;0;227;227
70;0.0000;206;188;wood rabbit, cottontail, cottontail rabbit;0.0606;0;0;227;227;fox squirrel, eastern fox squirrel, Sciurus niger;0.0524;0;0;227;227;projectile, missile;0.0518;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0468;0;0;227;227;stinkhorn, carrion fungus;0.0458;0;0;227;227
70;0.0000;206;188;tripod;0.2113;0;0;227;227;crutch;0.0879;0;0;227;227;swab, swob, mop;0.0511;0;0;227;227;paintbrush;0.0256;0;0;227;227;vacuum, vacuum cleaner;0.0256;0;0;227;227
70;0.0000;206;188;mousetrap;0.7373;0;0;227;227;carton;0.0407;0;0;227;227;hamper;0.0220;0;0;227;227;pencil sharpener;0.0177;0;0;227;227;switch, electric switch, electrical switch;0.0149;0;0;227;227
70;0.0000;206;188;dugong, Dugong dugon;0.5038;0;0;227;227;airship, dirigible;0.0535;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0282;0;0;227;227;tiger shark, Galeocerdo cuvieri;0.0192;0;0;227;227;barracouta, snoek;0.0181;0;0;227;227
70;0.0000;206;188;tusker;0.1949;0;0;227;227;ox;0.1323;0;0;227;227;bison;0.1095;0;0;227;227;African elephant, Loxodonta africana;0.0945;0;0;227;227;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis;0.0778;0;0;227;227
70;0.0000;206;188;jellyfish;0.2073;0;0;227;227;hammerhead, hammerhead shark;0.1628;0;0;227;227;wing;0.0981;0;0;227;227;spotlight, spot;0.0392;0;0;227;227;volcano;0.0374;0;0;227;227
70;0.0000;206;188;leafhopper;0.1473;0;0;227;227;nematode, nematode worm, roundworm;0.1123;0;0;227;227;lacewing, lacewing fly;0.0870;0;0;227;227;dugong, Dugong dugon;0.0782;0;0;227;227;velvet;0.0526;0;0;227;227
70;0.0000;206;188;dugong, Dugong dugon;0.4561;0;0;227;227;lakeside, lakeshore;0.1352;0;0;227;227;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0527;0;0;227;227;promontory, headland, head, foreland;0.0201;0;0;227;227;submarine, pigboat, sub, U-boat;0.0180;0;0;227;227
70;0.0000;206;188;jellyfish;0.6471;0;0;227;227;tennis ball;0.0944;0;0;227;227;dugong, Dugong dugon;0.0922;0;0;227;227;brain coral;0.0407;0;0;227;227;fig;0.0189;0;0;227;227
70;0.0000;206;188;tusker;0.1646;0;0;227;227;barrow, garden cart, lawn cart, wheelbarrow;0.0645;0;0;227;227;African elephant, Loxodonta africana;0.0354;0;0;227;227;Indian elephant, Elephas maximus;0.0339;0;0;227;227;hammerhead, hammerhead shark;0.0250;0;0;227;227
70;0.0000;206;188;geyser;0.4545;0;0;227;227;Persian cat;0.1012;0;0;227;227;beaker;0.0407;0;0;227;227;plastic bag;0.0302;0;0;227;227;shower curtain;0.0188;0;0;227;227
70;0.0000;206;188;nipple;0.5735;0;0;227;227;whistle;0.0575;0;0;227;227;parachute, chute;0.0346;0;0;227;227;hair slide;0.0271;0;0;227;227;pill bottle;0.0239;0;0;227;227
70;0.0000;206;188;pill bottle;0.1600;0;0;227;227;nipple;0.1083;0;0;227;227;knee pad;0.0522;0;0;227;227;ping-pong ball;0.0450;0;0;227;227;torch;0.0370;0;0;227;227
70;0.0000;206;188;plastic bag;0.0788;0;0;227;227;rock beauty, Holocanthus tricolor;0.0546;0;0;227;227;wing;0.0463;0;0;227;227;snowplow, snowplough;0.0379;0;0;227;227;shovel;0.0299;0;0;227;227
70;0.0000;206;188;wing;0.1977;0;0;227;227;jellyfish;0.1125;0;0;227;227;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0738;0;0;227;227;tiger shark, Galeocerdo cuvieri;0.0596;0;0;227;227;volcano;0.0472;0;0;227;227
70;0.0000;206;188;jellyfish;0.1531;0;0;227;227;Sealyham terrier, Sealyham;0.1171;0;0;227;227;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1160;0;0;227;227;dugong, Dugong dugon;0.0795;0;0;227;227;loggerhead, loggerhead turtle, Caretta caretta;0.0462;0;0;227;227
70;0.0000;206;188;goldfish, Carassius auratus;0.1309;0;0;227;227;skunk, polecat, wood pussy;0.0356;0;0;227;227;paintbrush;0.0282;0;0;227;227;torch;0.0240;0;0;227;227;triceratops;0.0229;0;0;227;227
70;0.0000;206;188;dugong, Dugong dugon;0.1377;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.1099;0;0;227;227;black grouse;0.0965;0;0;227;227;tench, Tinca tinca;0.0889;0;0;227;227;airship, dirigible;0.0857;0;0;227;227
70;0.0000;206;188;shower curtain;0.2116;0;0;227;227;mosquito net;0.1337;0;0;227;227;window shade;0.1181;0;0;227;227;window screen;0.0756;0;0;227;227;fountain;0.0555;0;0;227;227
70;0.0000;206;188;dhole, Cuon alpinus;0.4919;0;0;227;227;red wolf, maned wolf, Canis rufus, Canis niger;0.1438;0;0;227;227;impala, Aepyceros melampus;0.0918;0;0;227;227;dingo, warrigal, warragal, Canis dingo;0.0479;0;0;227;227;hartebeest;0.0478;0;0;227;227
70;0.0000;206;188;barn spider, Araneus cavaticus;0.0893;0;0;227;227;African elephant, Loxodonta africana;0.0535;0;0;227;227;Indian elephant, Elephas maximus;0.0518;0;0;227;227;isopod;0.0475;0;0;227;227;coyote, prairie wolf, brush wolf, Canis latrans;0.0460;0;0;227;227
70;0.0000;206;188;fur coat;0.2479;0;0;227;227;standard poodle;0.1191;0;0;227;227;feather boa, boa;0.1137;0;0;227;227;toy poodle;0.0568;0;0;227;227;Lhasa, Lhasa apso;0.0416;0;0;227;227
70;0.0000;206;188;vase;0.0886;0;0;227;227;breastplate, aegis, egis;0.0597;0;0;227;227;mortar;0.0561;0;0;227;227;lampshade, lamp shade;0.0506;0;0;227;227;barrel, cask;0.0442;0;0;227;227
70;0.0000;206;188;promontory, headland, head, foreland;0.2353;0;0;227;227;lakeside, lakeshore;0.1965;0;0;227;227;alp;0.1056;0;0;227;227;maze, labyrinth;0.0648;0;0;227;227;parachute, chute;0.0603;0;0;227;227
70;0.0000;206;188;Afghan hound, Afghan;0.3387;0;0;227;227;briard;0.1700;0;0;227;227;Old English sheepdog, bobtail;0.0845;0;0;227;227;Sussex spaniel;0.0510;0;0;227;227;Irish water spaniel;0.0463;0;0;227;227
70;0.0000;206;188;fire screen, fireguard;0.0756;0;0;227;227;planetarium;0.0475;0;0;227;227;mousetrap;0.0360;0;0;227;227;armadillo;0.0271;0;0;227;227;snowplow, snowplough;0.0233;0;0;227;227
70;0.0000;206;188;common newt, Triturus vulgaris;0.3178;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0677;0;0;227;227;terrapin;0.0406;0;0;227;227;eft;0.0313;0;0;227;227;nematode, nematode worm, roundworm;0.0303;0;0;227;227
70;0.0000;206;188;can opener, tin opener;0.1642;0;0;227;227;waffle iron;0.1323;0;0;227;227;frying pan, frypan, skillet;0.0834;0;0;227;227;pencil sharpener;0.0343;0;0;227;227;lighter, light, igniter, ignitor;0.0313;0;0;227;227
70;0.0000;206;188;vault;0.0924;0;0;227;227;prison, prison house;0.0586;0;0;227;227;digital clock;0.0473;0;0;227;227;pill bottle;0.0401;0;0;227;227;table lamp;0.0291;0;0;227;227
70;0.0000;206;188;ant, emmet, pismire;0.1060;0;0;227;227;vine snake;0.0598;0;0;227;227;slug;0.0403;0;0;227;227;lacewing, lacewing fly;0.0346;0;0;227;227;leafhopper;0.0310;0;0;227;227
70;0.0000;206;188;nematode, nematode worm, roundworm;0.0587;0;0;227;227;ant, emmet, pismire;0.0454;0;0;227;227;barn spider, Araneus cavaticus;0.0370;0;0;227;227;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0360;0;0;227;227;tarantula;0.0334;0;0;227;227
70;0.0000;206;188;remote control, remote;0.3692;0;0;227;227;mouse, computer mouse;0.3112;0;0;227;227;modem;0.0419;0;0;227;227;sunscreen, sunblock, sun blocker;0.0268;0;0;227;227;lotion;0.0196;0;0;227;227
70;0.0000;206;188;axolotl, mud puppy, Ambystoma mexicanum;0.2153;0;0;227;227;isopod;0.1321;0;0;227;227;African chameleon, Chamaeleo chamaeleon;0.0859;0;0;227;227;common newt, Triturus vulgaris;0.0721;0;0;227;227;lacewing, lacewing fly;0.0484;0;0;227;227
70;0.0000;206;188;Sealyham terrier, Sealyham;0.0791;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0749;0;0;227;227;toy poodle;0.0506;0;0;227;227;geyser;0.0467;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.0407;0;0;227;227
70;0.0000;206;188;fox squirrel, eastern fox squirrel, Sciurus niger;0.1197;0;0;227;227;frilled lizard, Chlamydosaurus kingi;0.0487;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0461;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0436;0;0;227;227;terrapin;0.0374;0;0;227;227
70;0.0000;206;188;gorilla, Gorilla gorilla;0.3092;0;0;227;227;guenon, guenon monkey;0.0977;0;0;227;227;baboon;0.0795;0;0;227;227;langur;0.0661;0;0;227;227;macaque;0.0659;0;0;227;227
70;0.0000;206;188;yawl;0.3826;0;0;227;227;catamaran;0.2961;0;0;227;227;trimaran;0.2017;0;0;227;227;schooner;0.0911;0;0;227;227;pirate, pirate ship;0.0103;0;0;227;227
70;0.0000;206;188;geyser;0.8812;0;0;227;227;plastic bag;0.0192;0;0;227;227;dugong, Dugong dugon;0.0068;0;0;227;227;Persian cat;0.0055;0;0;227;227;velvet;0.0046;0;0;227;227
70;0.0000;206;188;planetarium;0.2750;0;0;227;227;geyser;0.0936;0;0;227;227;umbrella;0.0558;0;0;227;227;seashore, coast, seacoast, sea-coast;0.0374;0;0;227;227;solar dish, solar collector, solar furnace;0.0247;0;0;227;227
70;0.0000;206;188;hare;0.6404;0;0;227;227;wood rabbit, cottontail, cottontail rabbit;0.1562;0;0;227;227;dugong, Dugong dugon;0.0469;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0344;0;0;227;227;beaver;0.0233;0;0;227;227
70;0.0000;206;188;badger;0.2842;0;0;227;227;limpkin, Aramus pictus;0.1546;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0608;0;0;227;227;golf ball;0.0482;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0396;0;0;227;227
70;0.0000;206;188;goldfish, Carassius auratus;0.2995;0;0;227;227;strawberry;0.2531;0;0;227;227;fig;0.0750;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0748;0;0;227;227;hip, rose hip, rosehip;0.0523;0;0;227;227
70;0.0000;206;188;lakeside, lakeshore;0.0675;0;0;227;227;hare;0.0406;0;0;227;227;stone wall;0.0255;0;0;227;227;alp;0.0232;0;0;227;227;gazelle;0.0231;0;0;227;227
70;0.0000;93;219;Arctic fox, white fox, Alopex lagopus;0.0664;0;0;227;227;nematode, nematode worm, roundworm;0.0422;0;0;227;227;ptarmigan;0.0266;0;0;227;227;dugong, Dugong dugon;0.0263;0;0;227;227;isopod;0.0240;0;0;227;227
70;0.0000;93;219;coyote, prairie wolf, brush wolf, Canis latrans;0.2655;0;0;227;227;white wolf, Arctic wolf, Canis lupus tundrarum;0.2278;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.1101;0;0;227;227;red fox, Vulpes vulpes;0.0853;0;0;227;227;grey fox, gray fox, Urocyon cinereoargenteus;0.0683;0;0;227;227
70;0.0000;93;219;Pekinese, Pekingese, Peke;0.1569;0;0;227;227;Pomeranian;0.1025;0;0;227;227;golden retriever;0.0760;0;0;227;227;Persian cat;0.0407;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.0401;0;0;227;227
70;0.0000;93;219;common newt, Triturus vulgaris;0.1410;0;0;227;227;cup;0.0658;0;0;227;227;mortar;0.0548;0;0;227;227;eft;0.0420;0;0;227;227;consomme;0.0272;0;0;227;227
70;0.0000;93;219;hamster;0.0732;0;0;227;227;matchstick;0.0574;0;0;227;227;Persian cat;0.0305;0;0;227;227;wool, woolen, woollen;0.0258;0;0;227;227;toy poodle;0.0246;0;0;227;227
70;0.0000;93;219;nail;0.3647;0;0;227;227;screw;0.1610;0;0;227;227;slug;0.0607;0;0;227;227;thunder snake, worm snake, Carphophis amoenus;0.0490;0;0;227;227;ringneck snake, ring-necked snake, ring snake;0.0401;0;0;227;227
70;0.0000;93;219;Pekinese, Pekingese, Peke;0.1981;0;0;227;227;Lhasa, Lhasa apso;0.0965;0;0;227;227;Persian cat;0.0524;0;0;227;227;Shih-Tzu;0.0477;0;0;227;227;guinea pig, Cavia cobaya;0.0414;0;0;227;227
70;0.0000;93;219;face powder;0.2778;0;0;227;227;Band Aid;0.0747;0;0;227;227;pick, plectrum, plectron;0.0736;0;0;227;227;spatula;0.0616;0;0;227;227;Petri dish;0.0439;0;0;227;227
70;0.0000;93;219;dining table, board;0.5836;0;0;227;227;pedestal, plinth, footstall;0.0907;0;0;227;227;table lamp;0.0713;0;0;227;227;desk;0.0590;0;0;227;227;upright, upright piano;0.0257;0;0;227;227
70;0.0000;93;219;nipple;0.1330;0;0;227;227;tick;0.1279;0;0;227;227;Band Aid;0.0562;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0344;0;0;227;227;shower curtain;0.0247;0;0;227;227
70;0.0000;93;219;Granny Smith;0.3672;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0957;0;0;227;227;dugong, Dugong dugon;0.0691;0;0;227;227;sea slug, nudibranch;0.0489;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0448;0;0;227;227
70;0.0000;93;219;Persian cat;0.2158;0;0;227;227;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.1133;0;0;227;227;lynx, catamount;0.0847;0;0;227;227;tiger cat;0.0426;0;0;227;227;Egyptian cat;0.0372;0;0;227;227
70;0.0000;93;219;langur;0.2735;0;0;227;227;guenon, guenon monkey;0.2415;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.1672;0;0;227;227;macaque;0.1163;0;0;227;227;proboscis monkey, Nasalis larvatus;0.0516;0;0;227;227
70;0.0000;93;219;moving van;0.6941;0;0;227;227;recreational vehicle, RV, R.V.;0.0874;0;0;227;227;ambulance;0.0460;0;0;227;227;minivan;0.0422;0;0;227;227;minibus;0.0233;0;0;227;227
70;0.0000;93;219;ear, spike, capitulum;0.2909;0;0;227;227;corn;0.1487;0;0;227;227;hartebeest;0.0700;0;0;227;227;cheetah, chetah, Acinonyx jubatus;0.0359;0;0;227;227;hay;0.0356;0;0;227;227
70;0.0000;93;219;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.9235;0;0;227;227;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0249;0;0;227;227;dugong, Dugong dugon;0.0196;0;0;227;227;volcano;0.0080;0;0;227;227;geyser;0.0026;0;0;227;227
70;0.0000;93;219;axolotl, mud puppy, Ambystoma mexicanum;0.3248;0;0;227;227;matchstick;0.1207;0;0;227;227;goldfish, Carassius auratus;0.0965;0;0;227;227;candle, taper, wax light;0.0572;0;0;227;227;butternut squash;0.0214;0;0;227;227
70;0.0000;93;219;albatross, mollymawk;0.3103;0;0;227;227;spoonbill;0.1565;0;0;227;227;kite;0.0747;0;0;227;227;hammerhead, hammerhead shark;0.0557;0;0;227;227;goose;0.0393;0;0;227;227
70;0.0000;93;219;switch, electric switch, electrical switch;0.1880;0;0;227;227;studio couch, day bed;0.1878;0;0;227;227;chest;0.0488;0;0;227;227;carton;0.0421;0;0;227;227;safe;0.0292;0;0;227;227
70;0.0000;93;219;nematode, nematode worm, roundworm;0.2790;0;0;227;227;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0685;0;0;227;227;isopod;0.0514;0;0;227;227;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0511;0;0;227;227;lacewing, lacewing fly;0.0304;0;0;227;227
70;0.0000;93;219;walking stick, walkingstick, stick insect;0.0500;0;0;227;227;barn spider, Araneus cavaticus;0.0468;0;0;227;227;valley, vale;0.0422;0;0;227;227;cardoon;0.0416;0;0;227;227;geyser;0.0382;0;0;227;227
70;0.0000;93;219;geyser;0.3262;0;0;227;227;volcano;0.1296;0;0;227;227;promontory, headland, head, foreland;0.0554;0;0;227;227;cliff, drop, drop-off;0.0553;0;0;227;227;megalith, megalithic structure;0.0479;0;0;227;227
70;0.0000;93;219;Granny Smith;0.4489;0;0;227;227;tennis ball;0.1170;0;0;227;227;ping-pong ball;0.0774;0;0;227;227;mortar;0.0594;0;0;227;227;golf ball;0.0589;0;0;227;227
70;0.0000;93;219;planetarium;0.9879;0;0;227;227;steel arch bridge;0.0045;0;0;227;227;greenhouse, nursery, glasshouse;0.0027;0;0;227;227;dome;0.0013;0;0;227;227;boathouse;0.0008;0;0;227;227
